"","Pathway","Type","Plantform","Leafspan","Tregion","Wregion","Wregion2","opt","Date","Time","Datacontrib","Species","Funtype","fitgroup","Location","RH","Tair","Tleaf","CO2S","PARin","Patm","BLCond","Trmmol","SWC","SWP","latitude","longitude","Totalheight","LAI","sampleheight","canopyposition","LWP","LWPpredawn","Instrument","Season","GrowthCa","GrowthTair","Growthcond","Treatment","OriginalFile","Comments","Reference","LightSource","Cond","Photo","VPD","Ci"
"4701","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","12:22","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",25.03,-9999,29.44,374,2000,-9999,-9999,1.25,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.8,-1.85,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.032,3.197,3.09,195.4
"4702","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","12:38","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",15.57,-9999,28,386,2000,-9999,-9999,0.74,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.018,2.494,3.2,151.2
"4703","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","12:44","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",23.27,-9999,27.87,378,2000,-9999,-9999,1.35,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.1,-1.08,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.037,3.795,2.89,196.5
"4704","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","13:59","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",18.95,-9999,31.12,379,2000,-9999,-9999,1.16,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.8,-1.85,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.025,2.852,3.68,174.4
"4705","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","14:19","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",12.02,-9999,30.65,390,2000,-9999,-9999,0.85,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.017,2.228,3.89,160.3
"4706","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","14:24","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",14.11,-9999,31.71,389,2000,-9999,-9999,0.98,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.1,-1.08,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.019,2.019,4.03,195.7
"4707","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","15:23","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",16.62,-9999,30.16,382,2000,-9999,-9999,0.96,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.8,-1.85,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.021,2.368,3.58,181.9
"4708","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","15:54","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",9.78,-9999,31.29,391,2000,-9999,-9999,0.73,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.014,2.065,4.14,129
"4709","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","16:01","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",15.97,-9999,31.27,386,2000,-9999,-9999,1.3,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.1,-1.08,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.027,2.734,3.85,196.8
"4710","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","17:03","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",15.64,-9999,30.62,384,2000,-9999,-9999,0.89,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.8,-1.85,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.019,2.08,3.72,185.1
"4711","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","17:25","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",11.68,-9999,28.8,389,2000,-9999,-9999,0.71,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.016,2.291,3.51,139.5
"4712","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","4/20/11","17:32","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.106","Sevilleta NWR_PJ rainfall manipulation",15.05,-9999,28.42,387,2000,-9999,-9999,0.88,0.106,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.1,-1.08,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.021,2.243,3.3,195.3
"4713","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/16/11","7:44","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.033","Sevilleta NWR_PJ rainfall manipulation",30.38,-9999,15.05,384,2000,-9999,-9999,0.2,0.033,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-3.3,-2.1,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.014,2.083,1.2,131
"4714","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/16/11","8:03","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.033","Sevilleta NWR_PJ rainfall manipulation",29.62,-9999,16.6,393,2000,-9999,-9999,0.16,0.033,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.8,-2.7,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.01,1.407,1.33,150
"4715","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/16/11","8:13","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.033","Sevilleta NWR_PJ rainfall manipulation",33.88,-9999,17.36,386,2000,-9999,-9999,0.34,0.033,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.4,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.021,2.607,1.32,178
"4716","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/16/11","10:18","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.033","Sevilleta NWR_PJ rainfall manipulation",31.39,-9999,24.53,396,2000,-9999,-9999,0.1,0.033,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-3.3,-2.1,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.004,0.612,2.12,122
"4717","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/16/11","10:45","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.033","Sevilleta NWR_PJ rainfall manipulation",32.04,-9999,27.38,394,2000,-9999,-9999,0.27,0.033,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.4,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.009,1.351,2.49,127
"4718","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","7:55","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",38.35,-9999,14.58,373,2000,-9999,-9999,0.25,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.45,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.019,2.519,1.03,158
"4719","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","8:16","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",40.44,-9999,16.2,365,2000,-9999,-9999,0.31,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.33,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.022,2.615,1.1,169
"4720","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","8:23","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",37.12,-9999,16.5,373,2000,-9999,-9999,0.47,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-1.8,-0.98,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.032,3.262,1.18,199
"4721","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","9:23","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",31.89,-9999,18.52,373,2000,-9999,-9999,0.38,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.45,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.021,2.654,1.46,162
"4722","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","9:40","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",31.59,-9999,19.95,371,2000,-9999,-9999,0.38,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.33,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.019,2.01,1.6,192
"4723","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","9:46","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",30.86,-9999,20.24,371,2000,-9999,-9999,0.64,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-1.8,-0.98,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.031,3.722,1.65,167
"4724","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","10:55","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",26.5,-9999,23.7,374,2000,-9999,-9999,0.66,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.45,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.024,2.817,2.16,173
"4725","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","11:35","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",24.49,-9999,23.29,380,2000,-9999,-9999,0.36,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.33,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.013,1.168,2.17,224
"4726","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","11:41","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",29.16,-9999,23.95,367,2000,-9999,-9999,1.13,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-1.8,-0.98,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.043,4.537,2.12,182
"4727","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","12:28","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",24.36,-9999,25.41,371,2000,-9999,-9999,0.78,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.45,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.025,2.981,2.46,165
"4728","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","12:46","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",22.18,-9999,24.04,377,2000,-9999,-9999,0.28,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.33,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.009,1.553,2.34,99
"4729","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","12:56","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",28.43,-9999,24.09,369,2000,-9999,-9999,1.11,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-1.8,-0.98,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.041,4.336,2.16,184
"4730","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","13:57","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",23.17,-9999,26.79,374,2000,-9999,-9999,0.8,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.45,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.023,2.736,2.72,167
"4731","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","14:13","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",25.99,-9999,25.82,374,2000,-9999,-9999,0.61,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.33,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.019,1.769,2.47,212
"4732","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","14:17","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",26.32,-9999,26.4,373,2000,-9999,-9999,1.18,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-1.8,-0.98,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.036,3.78,2.55,190
"4733","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","15:25","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",25.54,-9999,26.34,372,2000,-9999,-9999,0.76,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.5,-1.45,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.023,2.898,2.56,156
"4734","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","15:37","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",30.9,-9999,26.6,371,2000,-9999,-9999,0.79,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-1.33,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.026,1.994,2.42,230
"4735","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","5/18/11","15:41","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.105","Sevilleta NWR_PJ rainfall manipulation",26.04,-9999,27.02,373,2000,-9999,-9999,1.14,0.105,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-1.8,-0.98,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.034,3.476,2.65,191
"4736","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","7:22","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",36.04,-9999,16.41,377,2000,-9999,-9999,0.23,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.3,-2.3,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.015,2.101,1.2,145
"4737","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","7:43","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",35.26,-9999,16.62,376,2000,-9999,-9999,0.2,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.013,1.786,1.23,151
"4738","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","7:48","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",36.74,-9999,17.84,368,2000,-9999,-9999,0.34,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.35,-2.35,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.021,2.47,1.3,172
"4739","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","9:17","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",26.91,-9999,19.65,378,2000,-9999,-9999,0.32,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.3,-2.3,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.015,2.219,1.68,133
"4740","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","9:49","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",25.33,-9999,20.79,380,2000,-9999,-9999,0.23,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.01,1.448,1.84,135
"4741","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","9:55","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",28.08,-9999,21.64,377,2000,-9999,-9999,0.34,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.35,-2.35,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.015,1.518,1.87,199
"4742","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","11:29","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",17.66,-9999,24.23,386,2000,-9999,-9999,0.15,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.3,-2.3,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.005,0.698,2.5,143
"4743","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","11:49","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",15.88,-9999,26.88,386,2000,-9999,-9999,0.24,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.006,0.763,2.99,175
"4744","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","11:54","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",17.23,-9999,26.71,385,2000,-9999,-9999,0.25,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.35,-2.35,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.007,0.613,2.91,220
"4745","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","13:23","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",13.33,-9999,28.39,388,2000,-9999,-9999,0.2,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.3,-2.3,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.005,0.536,3.36,189
"4746","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","13:42","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",12.54,-9999,30.12,388,2000,-9999,-9999,0.22,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.2,-2,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.005,0.592,3.75,163
"4747","C3","gymnosperm","tree","evergreen","temperate","semi-arid",0.313,"opt","6/20/11","13:47","Jean-Marc Limousin","Pinus edulis","Temperate conifer","0.018","Sevilleta NWR_PJ rainfall manipulation",13.12,-9999,30.17,390,2000,-9999,-9999,0.24,0.018,-9999,34.39,-106.53,"-9999","-9999",-9999,"-9999",-2.35,-2.35,"Licor 6400","-9999","ambient","-9999","field","Irrigation","-9999","-9999","Limousin et al. 2013 PCE","-9999",0.005,0.198,3.74,300
